,admin1,admin2,month,year,conflict_onset,inflation_all,inflation_food,inflation_non_food,rainfall,rainfall_lag,temperature mean,btotl,maize_ETB_KG,teff_ETB_KG,wheat_ETB_KG,mean ndvi,ndvi_lag,cluster
3857,Amhara,South Gonder,5,2014,0.0,8.0,5.7,10.7,158.4967677,61.5122333,20.94231223,2421305.0,6.454999999999999,10.04541667,8.002857143,134.390125,125.907459,Amhara_South Gonder
3858,Amhara,South Gonder,5,2015,0.0,7.5,6.9,8.2,111.9709821,30.12765248,21.74986911,2452559.0,5.498333333000001,9.9035,8.327368421000001,131.1025962,126.4979801,Amhara_South Gonder
3859,Amhara,South Gonder,5,2016,0.0,9.9,11.6,8.1,128.2738288,31.53802252,21.33311432,2483165.0,0.0,0.0,0.0,130.26421059999998,126.186818,Amhara_South Gonder
3860,Amhara,South Gonder,5,2017,1.0,7.1,7.0,7.2,119.4399133,55.8700429,21.07155085,2512774.0,0.0,0.0,0.0,133.5195163,125.6346207,Amhara_South Gonder
3861,Amhara,South Gonder,5,2018,0.0,13.7,13.1,14.8,57.49097721,30.07392886,21.45052639,2541131.0,5.47375,16.339374999999997,21.86052632,122.9812106,123.5318933,Amhara_South Gonder
3862,Amhara,South Gonder,5,2019,0.0,0.0,0.0,0.0,84.46716286,45.38093547,0.0,2568091.0,0.0,0.0,0.0,128.79364099999998,127.3799008,Amhara_South Gonder
3863,Amhara,South Gonder,5,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593559.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3864,Amhara,South Gonder,6,1997,0.0,0.0,0.0,0.0,157.66712080000005,112.3330096,20.07621551,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3865,Amhara,South Gonder,6,1998,0.0,0.0,0.0,0.0,105.9183384,94.18503595,21.12529515,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3866,Amhara,South Gonder,6,1999,0.0,0.0,0.0,0.0,97.22971504,31.14190776,20.06406045,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3867,Amhara,South Gonder,6,2000,0.0,0.0,0.0,0.0,91.99915932,35.58055282,20.51576873,1956017.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3868,Amhara,South Gonder,6,2001,0.0,0.0,0.0,0.0,130.956937,55.63045353,19.57707016,1988646.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3869,Amhara,South Gonder,6,2002,0.0,0.0,0.0,0.0,109.6165208,28.96166947,20.68475639,2021880.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3870,Amhara,South Gonder,6,2003,0.0,0.0,0.0,0.0,93.47219243,19.64187152,19.90486151,2055476.0,0.0,0.0,0.0,121.8094014,121.089937,Amhara_South Gonder
3871,Amhara,South Gonder,6,2004,1.0,0.0,0.0,0.0,107.99405729999998,16.85890574,19.62102445,2089062.0,0.0,0.0,0.0,123.9174453,123.3402725,Amhara_South Gonder
3872,Amhara,South Gonder,6,2005,0.0,0.0,0.0,0.0,107.7076183,46.08422716,19.94980263,2122360.0,0.0,0.0,0.0,124.9574707,124.3831727,Amhara_South Gonder
3873,Amhara,South Gonder,6,2006,0.0,0.0,0.0,0.0,103.3441848,73.93726809,20.01254902,2155687.0,0.0,0.0,0.0,130.1257027,126.2471326,Amhara_South Gonder
3874,Amhara,South Gonder,6,2007,0.0,15.8,17.5,13.5,181.1121289,63.34183673,19.86537297,3146482.5,0.0,0.0,0.0,127.6803678,124.64696,Amhara_South Gonder
3875,Amhara,South Gonder,6,2008,0.0,25.3,34.9,12.5,132.20593689999998,120.88782759999998,19.64218031,2223342.0,0.0,0.0,0.0,142.8278381,131.95543600000002,Amhara_South Gonder
3876,Amhara,South Gonder,6,2009,0.0,36.4,44.2,23.7,77.43324588,19.23657272,21.35210275,2257273.0,3.4433333329999987,5.790000000000003,5.120625000000002,119.8243743,121.0909362,Amhara_South Gonder
3877,Amhara,South Gonder,6,2010,0.0,2.8,-5.4,18.2,69.48233128,68.82441442,19.11130118,2291310.0,3.100000000000001,4.837777778,4.058333333,128.7934179,128.6690754,Amhara_South Gonder
3878,Amhara,South Gonder,6,2011,0.0,18.1,15.7,21.8,103.7479128,108.3197835,21.15657082,2324564.0,4.501666667000001,5.833888888999997,6.167500000000002,134.9832354,125.2359256,Amhara_South Gonder
3879,Amhara,South Gonder,6,2012,0.0,33.7,41.7,22.2,140.3311688,34.06573951,19.8239159,2357212.0,0.0,0.0,0.0,123.4396034,122.95529,Amhara_South Gonder
3880,Amhara,South Gonder,6,2013,0.0,13.5,12.6,14.8,131.9419643,61.81331894,20.50138079,2389491.0,7.230000000000002,10.34791667,7.246666667,125.61528,122.66369840000002,Amhara_South Gonder
3881,Amhara,South Gonder,6,2014,0.0,8.1,5.9,10.6,81.89632131,158.4967677,20.76163149,2421305.0,6.336666667000003,9.795416667000001,8.327777778,140.511911,134.390125,Amhara_South Gonder
3882,Amhara,South Gonder,6,2015,0.0,7.7,7.4,7.9,73.6369724,111.9709821,20.80768648,2452559.0,5.438333333000001,9.795500000000002,9.234782609000003,139.11014740000002,131.1025962,Amhara_South Gonder
3883,Amhara,South Gonder,6,2016,0.0,9.7,11.2,8.0,107.18910890000002,128.2738288,20.48909227,2483165.0,0.0,0.0,0.0,137.6588217,130.26421059999998,Amhara_South Gonder
3884,Amhara,South Gonder,6,2017,1.0,7.2,7.4,7.1,74.38534178,119.4399133,20.7373188,2512774.0,0.0,0.0,0.0,141.60543159999997,133.5195163,Amhara_South Gonder
3885,Amhara,South Gonder,6,2018,0.0,14.4,13.5,15.9,178.1547136,57.49097721,19.42733271,2541131.0,6.209999999999997,16.0925,22.60750000000001,128.7057584,122.9812106,Amhara_South Gonder
3886,Amhara,South Gonder,6,2019,0.0,0.0,0.0,0.0,188.6209995,84.46716286,0.0,2568091.0,0.0,0.0,0.0,136.9878199,128.79364099999998,Amhara_South Gonder
3887,Amhara,South Gonder,6,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593559.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3888,Amhara,South Gonder,7,1997,0.0,0.0,0.0,0.0,279.7046614,157.66712080000005,17.90906676,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3889,Amhara,South Gonder,7,1998,0.0,0.0,0.0,0.0,430.7961503,105.9183384,18.08613641,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3890,Amhara,South Gonder,7,1999,0.0,0.0,0.0,0.0,404.0600649,97.22971504,17.05335034,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3891,Amhara,South Gonder,7,2000,0.0,0.0,0.0,0.0,352.971417,91.99915932,17.99513772,1956017.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3892,Amhara,South Gonder,7,2001,0.0,0.0,0.0,0.0,445.75498610000005,130.956937,17.55946124,1988646.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3893,Amhara,South Gonder,7,2002,0.0,0.0,0.0,0.0,286.4466315,109.6165208,18.98810673,2021880.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3894,Amhara,South Gonder,7,2003,0.0,0.0,0.0,0.0,339.34154680000006,93.47219243,17.28889568,2055476.0,0.0,0.0,0.0,138.43636919999997,121.8094014,Amhara_South Gonder
3895,Amhara,South Gonder,7,2004,0.0,0.0,0.0,0.0,293.3966257,107.99405729999998,18.05341707,2089062.0,0.0,0.0,0.0,144.5121128,123.9174453,Amhara_South Gonder
3896,Amhara,South Gonder,7,2005,0.0,0.0,0.0,0.0,360.18996410000005,107.7076183,17.73613692,2122360.0,0.0,0.0,0.0,138.255309,124.9574707,Amhara_South Gonder
3897,Amhara,South Gonder,7,2006,0.0,10.7,12.9,7.5,360.3773191,103.3441848,18.31957847,2155687.0,0.0,0.0,0.0,142.5698759,130.1257027,Amhara_South Gonder
3898,Amhara,South Gonder,7,2007,0.0,15.9,17.9,13.2,335.1983998,181.1121289,17.34507176,3146482.5,0.0,0.0,0.0,148.10991930000003,127.6803678,Amhara_South Gonder
3899,Amhara,South Gonder,7,2008,0.0,29.6,41.3,13.8,328.4670976000001,132.20593689999998,17.86819871,2223342.0,6.2283333329999975,6.469090909000001,5.858666667,151.0740371,142.8278381,Amhara_South Gonder
3900,Amhara,South Gonder,7,2009,0.0,29.9,34.2,22.9,323.8487361,77.43324588,18.15091933,2257273.0,3.8383333330000013,5.981666667000001,5.455333333,133.9992633,119.8243743,Amhara_South Gonder
3901,Amhara,South Gonder,7,2010,0.0,3.6,-4.5,18.4,389.9726635,69.48233128,17.42936925,2291310.0,3.59375,5.764285713999997,4.409473683999999,139.31328369999997,128.7934179,Amhara_South Gonder
3902,Amhara,South Gonder,7,2011,0.0,20.9,19.8,22.6,327.6373493000001,103.7479128,19.281472,2324564.0,0.0,0.0,0.0,147.0951237,134.9832354,Amhara_South Gonder
3903,Amhara,South Gonder,7,2012,0.0,31.9,39.2,21.5,378.2700313,140.3311688,17.78777924,2357212.0,6.370000000000001,9.707916667000005,7.289500000000002,141.19290719999995,123.4396034,Amhara_South Gonder
3904,Amhara,South Gonder,7,2013,0.0,12.4,11.1,14.2,400.8115144,131.9419643,18.61202365,2389491.0,7.3466666669999965,10.515416670000004,8.305238094999996,139.1610024,125.61528,Amhara_South Gonder
3905,Amhara,South Gonder,7,2014,0.0,8.0,5.9,10.3,256.5562964,81.89632131,18.52654428,2421305.0,6.386666667,10.11173913,9.631363636,144.1362452,140.511911,Amhara_South Gonder
3906,Amhara,South Gonder,7,2015,0.0,8.1,8.1,8.1,186.9011335,73.6369724,19.48377187,2452559.0,0.0,0.0,0.0,150.3452279,139.11014740000002,Amhara_South Gonder
3907,Amhara,South Gonder,7,2016,0.0,9.2,10.3,7.9,400.2254464,107.18910890000002,18.37174821,2483165.0,0.0,0.0,0.0,149.2139955,137.6588217,Amhara_South Gonder
3908,Amhara,South Gonder,7,2017,0.0,6.6,7.3,7.3,345.1940515,74.38534178,18.71366572,2512774.0,6.022499999999997,14.197142859999996,21.669,146.2795953,141.60543159999997,Amhara_South Gonder
3909,Amhara,South Gonder,7,2018,1.0,14.8,13.7,16.5,317.0179731,178.1547136,17.79303548,2541131.0,0.0,0.0,0.0,145.8187855,128.7057584,Amhara_South Gonder
3910,Amhara,South Gonder,7,2019,0.0,0.0,0.0,0.0,268.2827864,188.6209995,0.0,2568091.0,0.0,0.0,0.0,148.6880487,136.9878199,Amhara_South Gonder
3911,Amhara,South Gonder,7,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593559.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3912,Amhara,South Gonder,8,1997,0.0,0.0,0.0,0.0,237.8680427,279.7046614,17.50138079,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3913,Amhara,South Gonder,8,1998,0.0,0.0,0.0,0.0,372.7600591,430.7961503,17.30998737,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3914,Amhara,South Gonder,8,1999,0.0,0.0,0.0,0.0,331.5489042,404.0600649,16.38350803,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3915,Amhara,South Gonder,8,2000,0.0,0.0,0.0,0.0,369.8814935,352.971417,17.48278632,1956017.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3916,Amhara,South Gonder,8,2001,0.0,0.0,0.0,0.0,373.4834184,445.75498610000005,17.17371776,1988646.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3917,Amhara,South Gonder,8,2002,1.0,0.0,0.0,0.0,277.7567254,286.4466315,18.24323208,2021880.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3918,Amhara,South Gonder,8,2003,0.0,0.0,0.0,0.0,348.4382827,339.34154680000006,17.56773956,2055476.0,0.0,0.0,0.0,157.7043834,138.43636919999997,Amhara_South Gonder
3919,Amhara,South Gonder,8,2004,0.0,0.0,0.0,0.0,260.3924513,293.3966257,17.85821236,2089062.0,0.0,0.0,0.0,163.98595590000005,144.5121128,Amhara_South Gonder
3920,Amhara,South Gonder,8,2005,0.0,0.0,0.0,0.0,283.1402481,360.18996410000005,18.01728041,2122360.0,0.0,0.0,0.0,160.85953940000005,138.255309,Amhara_South Gonder
3921,Amhara,South Gonder,8,2006,0.0,10.9,13.0,7.9,374.7852505,360.3773191,17.37799,2155687.0,0.0,0.0,0.0,157.983091,142.5698759,Amhara_South Gonder
3922,Amhara,South Gonder,8,2007,0.0,16.1,18.6,12.8,310.5538033,335.1983998,17.49021128,3146482.5,0.0,0.0,0.0,162.0107115,148.10991930000003,Amhara_South Gonder
3923,Amhara,South Gonder,8,2008,0.0,33.6,46.9,15.4,303.3259798,328.4670976000001,17.71530829,2223342.0,6.076666667,6.082222222,5.969333333,160.71139480000005,151.0740371,Amhara_South Gonder
3924,Amhara,South Gonder,8,2009,0.0,24.1,25.4,21.8,239.4519654,323.8487361,18.2277277,2257273.0,3.616666666999999,5.816111110999999,5.324666667000001,164.43643490000005,133.9992633,Amhara_South Gonder
3925,Amhara,South Gonder,8,2010,0.0,4.4,-3.4,18.4,384.7079661,389.9726635,17.49139188,2291310.0,2.998333333,4.626666667,4.332857142999998,156.3260676,139.31328369999997,Amhara_South Gonder
3926,Amhara,South Gonder,8,2011,0.0,23.9,24.1,23.6,297.2269828000001,327.6373493000001,17.91392904,2324564.0,0.0,0.0,0.0,157.5409541,147.0951237,Amhara_South Gonder
3927,Amhara,South Gonder,8,2012,0.0,30.2,36.6,20.9,318.5022611,378.2700313,17.42142073,2357212.0,6.063333333000001,10.51958333,7.619,159.3037175,141.19290719999995,Amhara_South Gonder
3928,Amhara,South Gonder,8,2013,0.0,11.3,9.4,13.7,320.3233128,400.8115144,17.55571668,2389491.0,7.723333332999999,10.9175,8.400000000000002,156.3784175,139.1610024,Amhara_South Gonder
3929,Amhara,South Gonder,8,2014,0.0,8.0,6.0,10.2,265.7379116,256.5562964,17.68718817,2421305.0,6.323333332999997,9.995238095,8.524736842000001,158.4821344,144.1362452,Amhara_South Gonder
3930,Amhara,South Gonder,8,2015,0.0,8.5,8.9,8.0,260.078096,186.9011335,18.31603154,2452559.0,0.0,0.0,0.0,161.3508495,150.3452279,Amhara_South Gonder
3931,Amhara,South Gonder,8,2016,0.0,8.7,9.4,7.9,334.6709184,400.2254464,18.07253511,2483165.0,0.0,0.0,0.0,161.9891375,149.2139955,Amhara_South Gonder
3932,Amhara,South Gonder,8,2017,0.0,7.2,7.8,7.7,398.3093112,345.1940515,17.92950014,2512774.0,6.2175,15.212857140000002,21.493529410000004,160.0185991,146.2795953,Amhara_South Gonder
3933,Amhara,South Gonder,8,2018,0.0,15.1,13.9,16.7,312.41085919999995,317.0179731,17.39277318,2541131.0,0.0,0.0,0.0,160.1168815,145.8187855,Amhara_South Gonder
3934,Amhara,South Gonder,8,2019,0.0,0.0,0.0,0.0,284.8091083,268.2827864,0.0,2568091.0,0.0,0.0,0.0,159.193452,148.6880487,Amhara_South Gonder
3935,Amhara,South Gonder,8,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593559.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3936,Amhara,South Gonder,9,1997,0.0,0.0,0.0,0.0,109.9213532,237.8680427,18.75381129,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3937,Amhara,South Gonder,9,1998,0.0,0.0,0.0,0.0,135.412816,372.7600591,18.09770116,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3938,Amhara,South Gonder,9,1999,0.0,0.0,0.0,0.0,135.3884218,331.5489042,17.76971091,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3939,Amhara,South Gonder,9,2000,0.0,0.0,0.0,0.0,121.8516929,369.8814935,18.33199789,1956017.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3940,Amhara,South Gonder,9,2001,0.0,0.0,0.0,0.0,95.98812906,373.4834184,18.47470434,1988646.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3941,Amhara,South Gonder,9,2002,0.0,0.0,0.0,0.0,116.4292962,277.7567254,18.72575661,2021880.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3942,Amhara,South Gonder,9,2003,0.0,0.0,0.0,0.0,156.6941095,348.4382827,18.30992064,2055476.0,0.0,0.0,0.0,165.1696727,157.7043834,Amhara_South Gonder
3943,Amhara,South Gonder,9,2004,0.0,0.0,0.0,0.0,92.0656308,260.3924513,18.5090008,2089062.0,0.0,0.0,0.0,163.83371730000005,163.98595590000005,Amhara_South Gonder
3944,Amhara,South Gonder,9,2005,0.0,0.0,0.0,0.0,133.5961706,283.1402481,18.75525624,2122360.0,0.0,0.0,0.0,164.7462794,160.85953940000005,Amhara_South Gonder
3945,Amhara,South Gonder,9,2006,0.0,10.9,12.7,8.4,148.84970719999995,374.7852505,18.18390302,2155687.0,0.0,0.0,0.0,163.9117974,157.983091,Amhara_South Gonder
3946,Amhara,South Gonder,9,2007,0.0,16.5,19.7,12.3,136.1767741,310.5538033,18.62128624,3146482.5,0.0,0.0,0.0,162.8880575,162.0107115,Amhara_South Gonder
3947,Amhara,South Gonder,9,2008,0.0,37.2,51.8,17.0,126.2914396,303.3259798,18.77680735,2223342.0,5.870000000000001,6.129444444,5.862666667,162.5681054,160.71139480000005,Amhara_South Gonder
3948,Amhara,South Gonder,9,2009,0.0,18.7,17.5,20.9,63.44219620000001,239.4519654,19.55249825,2257273.0,3.581666667,5.683888889000001,5.291666667,167.19888490000002,164.43643490000005,Amhara_South Gonder
3949,Amhara,South Gonder,9,2010,0.0,5.4,-2.0,18.4,114.8506131,384.7079661,18.37943495,2291310.0,2.7433333330000003,4.654444444000001,4.3992857139999995,160.4538608,156.3260676,Amhara_South Gonder
3950,Amhara,South Gonder,9,2011,0.0,26.6,28.4,24.2,124.0603838,297.2269828000001,18.82358739,2324564.0,0.0,0.0,0.0,162.6400832,157.5409541,Amhara_South Gonder
3951,Amhara,South Gonder,9,2012,0.0,28.4,33.6,20.6,132.8656946,318.5022611,18.90295587,2357212.0,6.114999999999998,11.21583333,7.75,163.56746869999995,159.3037175,Amhara_South Gonder
3952,Amhara,South Gonder,9,2013,0.0,10.1,7.9,12.9,89.90553253,320.3233128,19.03285151,2389491.0,7.769999999999998,10.870000000000005,8.877391304,164.5281062,156.3784175,Amhara_South Gonder
3953,Amhara,South Gonder,9,2014,0.0,7.9,5.9,10.1,142.8705647,265.7379116,18.62660921,2421305.0,6.418333332999997,10.04809524,8.283181818000001,163.51448380000005,158.4821344,Amhara_South Gonder
3954,Amhara,South Gonder,9,2015,0.0,9.0,10.0,7.9,148.13288500000004,260.078096,19.4586071,2452559.0,0.0,0.0,0.0,163.7065936,161.3508495,Amhara_South Gonder
3955,Amhara,South Gonder,9,2016,0.0,8.3,8.6,8.0,97.27724229,334.6709184,19.14093298,2483165.0,0.0,0.0,0.0,164.23585500000004,161.9891375,Amhara_South Gonder
3956,Amhara,South Gonder,9,2017,0.0,7.9,8.3,8.3,130.8040063,398.3093112,18.98528227,2512774.0,5.89125,15.30571429,21.21818182,161.5753842,160.0185991,Amhara_South Gonder
3957,Amhara,South Gonder,9,2018,0.0,15.0,13.8,16.6,130.2466953,312.41085919999995,18.31471748,2541131.0,0.0,0.0,0.0,164.8714307,160.1168815,Amhara_South Gonder
3958,Amhara,South Gonder,9,2019,1.0,0.0,0.0,0.0,217.1939065,284.8091083,0.0,2568091.0,0.0,0.0,0.0,163.547762,159.193452,Amhara_South Gonder
3959,Amhara,South Gonder,9,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593559.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3960,Amhara,South Gonder,10,1997,0.0,0.0,0.0,0.0,149.9004812,109.9213532,18.79875241,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3961,Amhara,South Gonder,10,1998,0.0,0.0,0.0,0.0,83.29889697,135.412816,18.50663575,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3962,Amhara,South Gonder,10,1999,0.0,0.0,0.0,0.0,98.7997449,135.3884218,17.19625441,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3963,Amhara,South Gonder,10,2000,0.0,0.0,0.0,0.0,119.2114665,121.8516929,18.0937577,1956017.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3964,Amhara,South Gonder,10,2001,0.0,0.0,0.0,0.0,38.20171542,95.98812906,18.8579493,1988646.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3965,Amhara,South Gonder,10,2002,0.0,0.0,0.0,0.0,21.65848577,116.4292962,18.90985597,2021880.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3966,Amhara,South Gonder,10,2003,0.0,0.0,0.0,0.0,21.34339851,156.6941095,18.69678055,2055476.0,0.0,0.0,0.0,156.3266058,165.1696727,Amhara_South Gonder
3967,Amhara,South Gonder,10,2004,0.0,0.0,0.0,0.0,51.15747478,92.0656308,18.39251011,2089062.0,0.0,0.0,0.0,154.2425366,163.83371730000005,Amhara_South Gonder
3968,Amhara,South Gonder,10,2005,0.0,0.0,0.0,0.0,40.76862535,133.5961706,18.58344284,2122360.0,0.0,0.0,0.0,156.3794036,164.7462794,Amhara_South Gonder
3969,Amhara,South Gonder,10,2006,0.0,11.3,13.0,8.9,75.50240608,148.84970719999995,18.95939502,2155687.0,0.0,0.0,0.0,155.7728514,163.9117974,Amhara_South Gonder
3970,Amhara,South Gonder,10,2007,0.0,16.9,20.6,11.9,33.4099026,136.1767741,18.47812038,3146482.5,0.0,0.0,0.0,154.9643836,162.8880575,Amhara_South Gonder
3971,Amhara,South Gonder,10,2008,0.0,40.3,55.7,18.8,46.04238897,126.2914396,18.63258921,2223342.0,5.811666666999999,6.227222221999999,5.697500000000002,150.1009455,162.5681054,Amhara_South Gonder
3972,Amhara,South Gonder,10,2009,0.0,14.1,11.0,19.9,49.75629783,63.44219620000001,19.25400763,2257273.0,3.3566666669999994,5.938333333000001,5.0600000000000005,153.7464451,167.19888490000002,Amhara_South Gonder
3973,Amhara,South Gonder,10,2010,0.0,6.7,-0.4,18.7,20.38870086,114.8506131,18.36445415,2291310.0,2.79,4.677777778,5.281052631999999,153.8585352,160.4538608,Amhara_South Gonder
3974,Amhara,South Gonder,10,2011,0.0,29.1,32.3,24.5,24.75659316,124.0603838,18.47247018,2324564.0,0.0,0.0,0.0,152.94284409999997,162.6400832,Amhara_South Gonder
3975,Amhara,South Gonder,10,2012,0.0,26.4,30.4,20.4,26.96642908,132.8656946,19.48291721,2357212.0,6.438333333000003,10.74708333,7.553499999999999,153.92990759999995,163.56746869999995,Amhara_South Gonder
3976,Amhara,South Gonder,10,2013,0.0,9.4,7.2,12.0,100.4059021,89.90553253,19.08239056,2389491.0,8.988333333,11.409999999999998,9.869545455000004,156.8739429,164.5281062,Amhara_South Gonder
3977,Amhara,South Gonder,10,2014,0.0,7.6,5.5,10.0,81.03593895,142.8705647,18.85532246,2421305.0,6.511666667,10.286086960000002,8.682999999999996,155.45236269999995,163.51448380000005,Amhara_South Gonder
3978,Amhara,South Gonder,10,2015,0.0,9.5,11.1,7.8,46.63701589,148.13288500000004,19.88324624,2452559.0,0.0,0.0,0.0,154.12174330000005,163.7065936,Amhara_South Gonder
3979,Amhara,South Gonder,10,2016,0.0,7.8,7.5,8.0,45.97517103,97.27724229,19.32950066,2483165.0,0.0,0.0,0.0,155.58042980000005,164.23585500000004,Amhara_South Gonder
3980,Amhara,South Gonder,10,2017,0.0,8.6,9.2,8.7,52.40692037,130.8040063,19.15078844,2512774.0,0.0,0.0,0.0,152.30202419999995,161.5753842,Amhara_South Gonder
3981,Amhara,South Gonder,10,2018,1.0,15.0,13.4,16.8,61.10743275,130.2466953,18.85683286,2541131.0,0.0,0.0,0.0,153.6108136,164.8714307,Amhara_South Gonder
3982,Amhara,South Gonder,10,2019,1.0,0.0,0.0,0.0,98.4309775,217.1939065,0.0,2568091.0,0.0,0.0,0.0,156.4655617,163.547762,Amhara_South Gonder
3983,Amhara,South Gonder,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593559.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3984,Amhara,South Gonder,11,1997,0.0,0.0,0.0,0.0,39.33645205,149.9004812,18.48271959,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3985,Amhara,South Gonder,11,1998,0.0,0.0,0.0,0.0,9.079952205,83.29889697,17.87601891,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3986,Amhara,South Gonder,11,1999,0.0,0.0,0.0,0.0,9.544502442,98.7997449,17.38817397,0.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3987,Amhara,South Gonder,11,2000,0.0,0.0,0.0,0.0,23.32225657,119.2114665,19.00873902,1956017.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3988,Amhara,South Gonder,11,2001,0.0,0.0,0.0,0.0,10.49411345,38.20171542,18.14428486,1988646.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3989,Amhara,South Gonder,11,2002,0.0,0.0,0.0,0.0,10.03893114,21.65848577,19.28804359,2021880.0,0.0,0.0,0.0,0.0,0.0,Amhara_South Gonder
3990,Amhara,South Gonder,11,2003,0.0,0.0,0.0,0.0,12.69211467,21.34339851,18.421354,2055476.0,0.0,0.0,0.0,141.07078,156.3266058,Amhara_South Gonder
3991,Amhara,South Gonder,11,2004,0.0,0.0,0.0,0.0,16.0594924,51.15747478,18.55768777,2089062.0,0.0,0.0,0.0,139.5137635,154.2425366,Amhara_South Gonder
3992,Amhara,South Gonder,11,2005,0.0,0.0,0.0,0.0,21.5913403,40.76862535,18.23475741,2122360.0,0.0,0.0,0.0,142.7916999,156.3794036,Amhara_South Gonder
3993,Amhara,South Gonder,11,2006,0.0,11.7,13.3,9.5,13.94414207,75.50240608,18.21281106,2155687.0,0.0,0.0,0.0,144.0436665,155.7728514,Amhara_South Gonder
3994,Amhara,South Gonder,11,2007,0.0,17.1,21.3,11.5,10.54699367,33.4099026,18.61557187,3146482.5,0.0,0.0,0.0,139.7038534,154.9643836,Amhara_South Gonder
3995,Amhara,South Gonder,11,2008,0.0,42.8,58.7,20.4,24.11551702,46.04238897,17.8206962,2223342.0,5.338333332999999,6.581666667000003,6.057692307999999,140.80415559999997,150.1009455,Amhara_South Gonder
3996,Amhara,South Gonder,11,2009,0.0,10.6,6.1,18.9,9.684364673,49.75629783,18.76465229,2257273.0,3.415,5.877222222,3.944166666999999,140.3842737,153.7464451,Amhara_South Gonder
3997,Amhara,South Gonder,11,2010,0.0,7.5,0.8,18.6,10.06135222,20.38870086,17.96208987,2291310.0,2.63,4.715555555999999,4.751428571,140.2004338,153.8585352,Amhara_South Gonder
3998,Amhara,South Gonder,11,2011,0.0,31.5,36.0,25.1,47.05002754,24.75659316,19.19612352,2324564.0,0.0,0.0,0.0,141.6507635,152.94284409999997,Amhara_South Gonder
3999,Amhara,South Gonder,11,2012,0.0,24.6,27.5,20.0,27.7197936,26.96642908,18.67391539,2357212.0,6.185000000000001,10.91916667,7.560526315999996,141.47179369999995,153.92990759999995,Amhara_South Gonder
4000,Amhara,South Gonder,11,2013,0.0,8.6,6.5,11.2,26.48386407,100.4059021,18.91412538,2389491.0,7.724999999999998,11.247916669999995,8.8635,146.9428572,156.8739429,Amhara_South Gonder
