,admin1,admin2,year,month,fatalities,cc_event_count,actor_state,actor_rebel_groups,actor_political_militias,actor_identity_militias,actor_civilians,actor_others,cc_onset,admin0,inflation_all,inflation_food,inflation_non_food,rainfall,rainfall_lag,temperature mean,btotl,maize_ETB_KG,teff_ETB_KG,wheat_ETB_KG,mean ndvi,ndvi_lag,cluster
9167,Oromia,West Shewa,2014,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.8,5.4,10.6,117.2066749,68.98163188,19.92897585,2663291.0,6.163333332999997,9.542083332999995,9.450499999999998,146.23007180000005,138.5318426,Oromia_West Shewa
9168,Oromia,West Shewa,2014,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.0,5.7,10.7,182.0351226,117.2066749,19.50018544,2663291.0,6.635555555999995,9.637499999999994,10.077,154.05776609999995,146.23007180000005,Oromia_West Shewa
9169,Oromia,West Shewa,2014,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.1,5.9,10.6,126.2298973,182.0351226,19.03421702,2663291.0,6.808888889000001,9.575833332999997,9.639000000000003,157.6461076,154.05776609999995,Oromia_West Shewa
9170,Oromia,West Shewa,2014,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.0,5.9,10.3,209.6090657,126.2298973,17.92472281,2663291.0,6.534444444000001,9.369583332999998,10.829999999999998,155.1090248,157.6461076,Oromia_West Shewa
9171,Oromia,West Shewa,2014,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.0,6.0,10.2,217.7279341,209.6090657,17.47435169,2663291.0,6.758888888999997,9.974583333,10.526999999999992,154.0845886,155.1090248,Oromia_West Shewa
9172,Oromia,West Shewa,2014,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.9,5.9,10.1,169.2549618,217.7279341,17.75061652,2663291.0,6.781111111,10.2475,10.966818180000004,165.025492,154.0845886,Oromia_West Shewa
9173,Oromia,West Shewa,2014,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.6,5.5,10.0,67.87136941,169.2549618,17.81646164,2663291.0,6.785555555999997,10.248749999999992,11.170500000000002,170.9150456,165.025492,Oromia_West Shewa
9174,Oromia,West Shewa,2014,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,5.3,9.8,6.545916927,67.87136941,17.97262615,2663291.0,6.603749999999998,9.665,11.648500000000007,160.62425349999995,170.9150456,Oromia_West Shewa
9175,Oromia,West Shewa,2014,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,5.4,9.6,9.281268489,6.545916927,17.85863084,2663291.0,6.067777777999996,10.06708333,10.918999999999995,148.33684169999995,160.62425349999995,Oromia_West Shewa
9176,Oromia,West Shewa,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,5.6,9.4,9.061374684,0.0,17.5848345,2732225.0,5.778888889,9.593333332999997,10.671578950000008,141.6699404,0.0,Oromia_West Shewa
9177,Oromia,West Shewa,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,6.0,9.0,21.17204308,9.061374684,19.52392036,2732225.0,6.428888889000003,9.460833333,10.50909091,136.8156413,141.6699404,Oromia_West Shewa
9178,Oromia,West Shewa,2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,6.3,8.6,54.0259453,21.17204308,20.64476004,2732225.0,5.831111111000005,9.01125,10.284499999999996,135.7688169,136.8156413,Oromia_West Shewa
9179,Oromia,West Shewa,2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,6.6,8.4,54.48891324,54.0259453,22.16529073,2732225.0,5.650000000000002,9.25625,10.525500000000003,138.7396205,135.7688169,Oromia_West Shewa
9180,Oromia,West Shewa,2015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.5,6.9,8.2,146.6956083,54.48891324,19.9548084,2732225.0,6.0366666669999995,9.306666667,10.16428571,146.1584407,138.7396205,Oromia_West Shewa
9181,Oromia,West Shewa,2015,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.7,7.4,7.9,133.112145,146.6956083,18.88773144,2732225.0,6.076666667000004,9.44625,10.710500000000009,155.0521602,146.1584407,Oromia_West Shewa
9182,Oromia,West Shewa,2015,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.1,8.1,8.1,208.0678921,133.112145,18.57355165,2732225.0,0.0,0.0,0.0,163.58463559999996,155.0521602,Oromia_West Shewa
9183,Oromia,West Shewa,2015,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.5,8.9,8.0,212.8245751,208.0678921,17.63988927,2732225.0,0.0,0.0,0.0,171.20010990000003,163.58463559999996,Oromia_West Shewa
9184,Oromia,West Shewa,2015,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,9.0,10.0,7.9,94.35623521,212.8245751,18.4628244,2732225.0,0.0,0.0,0.0,175.1575115,171.20010990000003,Oromia_West Shewa
9185,Oromia,West Shewa,2015,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,9.5,11.1,7.8,16.26074051,94.35623521,18.83187351,2732225.0,0.0,0.0,0.0,170.0170878,175.1575115,Oromia_West Shewa
9186,Oromia,West Shewa,2015,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,9.9,11.7,7.9,18.63954423,16.26074051,18.52805179,2732225.0,0.0,0.0,0.0,160.49925530000004,170.0170878,Oromia_West Shewa
9187,Oromia,West Shewa,2015,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,10.1,12.1,7.9,9.164980233,18.63954423,17.90721332,2732225.0,0.0,0.0,0.0,151.449824,160.49925530000004,Oromia_West Shewa
9188,Oromia,West Shewa,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,10.3,12.5,7.9,15.0536437,0.0,18.40246657,2801483.0,0.0,0.0,0.0,144.5414199,0.0,Oromia_West Shewa
9189,Oromia,West Shewa,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,10.3,12.5,8.0,18.29829866,15.0536437,19.82607916,2801483.0,0.0,0.0,0.0,140.04724109999998,144.5414199,Oromia_West Shewa
9190,Oromia,West Shewa,2016,3,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,Ethiopia,10.2,12.2,8.1,31.27620079,18.29829866,22.12293369,2801483.0,0.0,0.0,0.0,139.67646619999996,140.04724109999998,Oromia_West Shewa
9191,Oromia,West Shewa,2016,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,10.1,11.8,8.2,67.06561289999999,31.27620079,20.61325476,2801483.0,0.0,0.0,0.0,145.677721,139.67646619999996,Oromia_West Shewa
9192,Oromia,West Shewa,2016,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,9.9,11.6,8.1,291.0226979,67.06561289999999,19.47546191,2801483.0,0.0,0.0,0.0,154.490584,145.677721,Oromia_West Shewa
9193,Oromia,West Shewa,2016,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,9.7,11.2,8.0,140.2733703,291.0226979,18.62879186,2801483.0,0.0,0.0,0.0,160.80131469999995,154.490584,Oromia_West Shewa
9194,Oromia,West Shewa,2016,7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Ethiopia,9.2,10.3,7.9,270.63782810000004,140.2733703,17.57108556,2801483.0,0.0,0.0,0.0,165.24137,160.80131469999995,Oromia_West Shewa
9195,Oromia,West Shewa,2016,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.7,9.4,7.9,241.1169858,270.63782810000004,17.43082662,2801483.0,0.0,0.0,0.0,169.62995669999995,165.24137,Oromia_West Shewa
9196,Oromia,West Shewa,2016,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.3,8.6,8.0,140.10055400000002,241.1169858,18.06602935,2801483.0,0.0,0.0,0.0,172.6187511,169.62995669999995,Oromia_West Shewa
9197,Oromia,West Shewa,2016,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.8,7.5,8.0,34.53728418,140.10055400000002,18.25271174,2801483.0,0.0,0.0,0.0,169.7351645,172.6187511,Oromia_West Shewa
9198,Oromia,West Shewa,2016,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.5,7.1,8.0,7.957693497,34.53728418,17.80111119,2801483.0,0.0,0.0,0.0,160.2555716,169.7351645,Oromia_West Shewa
9199,Oromia,West Shewa,2016,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.3,6.5,8.1,5.828938942000001,7.957693497,17.74309543,2801483.0,0.0,0.0,0.0,149.29601680000005,160.2555716,Oromia_West Shewa
9200,Oromia,West Shewa,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,6.9,6.0,8.0,7.422043082999999,0.0,18.83662266,2870701.0,0.0,0.0,0.0,138.89664430000002,0.0,Oromia_West Shewa
9201,Oromia,West Shewa,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,6.8,5.9,7.8,43.92814786,7.422043082999999,19.03433984,2870701.0,0.0,0.0,0.0,136.48805269999997,138.89664430000002,Oromia_West Shewa
9202,Oromia,West Shewa,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,6.9,6.1,7.8,73.00375161,43.92814786,20.39821112,2870701.0,0.0,0.0,0.0,137.0850315,136.48805269999997,Oromia_West Shewa
9203,Oromia,West Shewa,2017,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.0,6.6,7.4,49.52296014,73.00375161,20.27583375,2870701.0,0.0,0.0,0.0,138.6105614,137.0850315,Oromia_West Shewa
9204,Oromia,West Shewa,2017,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.1,7.0,7.2,136.22630700000002,49.52296014,19.783108,2870701.0,0.0,0.0,0.0,147.0698005,138.6105614,Oromia_West Shewa
9205,Oromia,West Shewa,2017,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.2,7.4,7.1,139.92577450000002,136.22630700000002,18.67496966,2870701.0,0.0,0.0,0.0,159.0316675,147.0698005,Oromia_West Shewa
9206,Oromia,West Shewa,2017,7,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Ethiopia,6.6,7.3,7.3,327.5726119,139.92577450000002,17.83816276,2870701.0,6.323749999999998,14.335624999999995,16.55923077,156.8871026,159.0316675,Oromia_West Shewa
9207,Oromia,West Shewa,2017,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.2,7.8,7.7,299.5538941000001,327.5726119,17.46313145,2870701.0,7.566000000000002,15.388750000000005,20.32555556,161.2566335,156.8871026,Oromia_West Shewa
9208,Oromia,West Shewa,2017,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.9,8.3,8.3,198.1222031,299.5538941000001,17.79180073,2870701.0,7.967999999999997,15.821250000000004,19.00772727,164.14431330000005,161.2566335,Oromia_West Shewa
9209,Oromia,West Shewa,2017,10,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Ethiopia,8.6,9.2,8.7,32.88296377,198.1222031,17.8287921,2870701.0,0.0,0.0,0.0,169.8161876,164.14431330000005,Oromia_West Shewa
9210,Oromia,West Shewa,2017,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,9.5,10.0,9.4,10.57639206,32.88296377,17.60585769,2870701.0,9.032500000000004,15.481249999999992,21.496818179999995,161.4610666,169.8161876,Oromia_West Shewa
9211,Oromia,West Shewa,2017,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,10.4,10.8,10.3,4.815033012,10.57639206,16.70968037,2870701.0,7.118333333000003,13.974375000000006,19.597999999999995,146.98345700000004,161.4610666,Oromia_West Shewa
9212,Oromia,West Shewa,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,11.3,12.3,11.2,10.36076841,0.0,17.10474626,2939424.0,7.4550000000000045,12.346875000000004,18.988500000000005,138.8342756,0.0,Oromia_West Shewa
9213,Oromia,West Shewa,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,12.1,13.0,11.9,35.73616677,10.36076841,20.08218297,2939424.0,7.626666666999997,13.77875,22.235909089999986,135.53353280000002,138.8342756,Oromia_West Shewa
9214,Oromia,West Shewa,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,12.6,13.2,12.7,35.05937029,35.73616677,20.07718938,2939424.0,8.525,14.949374999999991,21.72416667000001,136.46573869999997,135.53353280000002,Oromia_West Shewa
9215,Oromia,West Shewa,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,13.1,13.0,13.7,84.83125807,35.05937029,19.81781751,2939424.0,7.688333333000001,14.609375,23.779999999999987,139.0650991,136.46573869999997,Oromia_West Shewa
9216,Oromia,West Shewa,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,13.7,13.1,14.8,116.6009305,84.83125807,19.58970407,2939424.0,6.377000000000002,15.211250000000005,24.731,143.8046841,139.0650991,Oromia_West Shewa
9217,Oromia,West Shewa,2018,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,14.4,13.5,15.9,194.7696321,116.6009305,17.66621431,2939424.0,7.967999999999997,15.821250000000004,19.00772727,151.18923769999995,143.8046841,Oromia_West Shewa
9218,Oromia,West Shewa,2018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,14.8,13.7,16.5,270.3910284,194.7696321,17.02373613,2939424.0,0.0,0.0,0.0,156.5496034,151.18923769999995,Oromia_West Shewa
9219,Oromia,West Shewa,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,15.1,13.9,16.7,270.4834337,270.3910284,16.86868064,2939424.0,0.0,0.0,0.0,161.30658180000003,156.5496034,Oromia_West Shewa
9220,Oromia,West Shewa,2018,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,15.0,13.8,16.6,113.211435,270.4834337,17.28896376,2939424.0,0.0,0.0,0.0,168.0654294,161.30658180000003,Oromia_West Shewa
9221,Oromia,West Shewa,2018,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,15.0,13.4,16.8,32.38426810000001,113.211435,17.8318133,2939424.0,0.0,0.0,0.0,168.0030159,168.0654294,Oromia_West Shewa
9222,Oromia,West Shewa,2018,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,14.4,12.9,16.2,29.8848295,32.38426810000001,17.48187399,2939424.0,0.0,0.0,0.0,160.6672841,168.0030159,Oromia_West Shewa
9223,Oromia,West Shewa,2018,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,13.8,12.8,15.4,5.5634349620000005,29.8848295,18.03477092,2939424.0,0.0,0.0,0.0,153.2742291,160.6672841,Oromia_West Shewa
9224,Oromia,West Shewa,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,13.3,12.2,14.7,7.133182282999999,0.0,0.0,3007487.0,0.0,0.0,0.0,141.9596999,0.0,Oromia_West Shewa
9225,Oromia,West Shewa,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,13.0,11.7,14.4,32.50488785,7.133182282999999,0.0,3007487.0,0.0,0.0,0.0,136.21850969999997,141.9596999,Oromia_West Shewa
9226,Oromia,West Shewa,2019,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,12.6,11.5,13.8,76.077809,32.50488785,0.0,3007487.0,0.0,0.0,0.0,139.8807604,136.21850969999997,Oromia_West Shewa
9227,Oromia,West Shewa,2019,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,12.5,11.8,13.3,134.1843669,76.077809,0.0,3007487.0,0.0,0.0,0.0,145.0752305,139.8807604,Oromia_West Shewa
9228,Oromia,West Shewa,2019,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,106.5911414,134.1843669,0.0,3007487.0,0.0,0.0,0.0,153.1315642,145.0752305,Oromia_West Shewa
9229,Oromia,West Shewa,2019,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,191.0523881,106.5911414,0.0,3007487.0,0.0,0.0,0.0,157.5170685,153.1315642,Oromia_West Shewa
9230,Oromia,West Shewa,2019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,309.0634144,191.0523881,0.0,3007487.0,0.0,0.0,0.0,158.81970680000003,157.5170685,Oromia_West Shewa
9231,Oromia,West Shewa,2019,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,287.4874677,309.0634144,0.0,3007487.0,0.0,0.0,0.0,158.2597142,158.81970680000003,Oromia_West Shewa
9232,Oromia,West Shewa,2019,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,216.8975366,287.4874677,0.0,3007487.0,0.0,0.0,0.0,166.53680649999995,158.2597142,Oromia_West Shewa
9233,Oromia,West Shewa,2019,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,74.58066642,216.8975366,0.0,3007487.0,0.0,0.0,0.0,168.73264709999995,166.53680649999995,Oromia_West Shewa
9234,Oromia,West Shewa,2019,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,45.73524903,74.58066642,0.0,3007487.0,0.0,0.0,0.0,159.6440795,168.73264709999995,Oromia_West Shewa
9235,Oromia,West Shewa,2019,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.571063831,45.73524903,0.0,3007487.0,0.0,0.0,0.0,152.446629,159.6440795,Oromia_West Shewa
9236,Oromia,West Shewa,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9237,Oromia,West Shewa,2020,2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9238,Oromia,West Shewa,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9239,Oromia,West Shewa,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9240,Oromia,West Shewa,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9241,Oromia,West Shewa,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9242,Oromia,West Shewa,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9243,Oromia,West Shewa,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9244,Oromia,West Shewa,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9245,Oromia,West Shewa,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9246,Oromia,West Shewa,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9247,Oromia,West Shewa,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3074657.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Shewa
9248,Oromia,West Wellega,1997,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.8949913610000015,0.0,21.58847823,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9249,Oromia,West Wellega,1997,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.162711325,6.8949913610000015,20.90362731,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9250,Oromia,West Wellega,1997,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.87958233,4.162711325,23.70149415,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9251,Oromia,West Wellega,1997,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,105.8951164,21.87958233,21.98086743,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9252,Oromia,West Wellega,1997,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,207.2054814,105.8951164,20.69210637,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9253,Oromia,West Wellega,1997,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,297.9964575,207.2054814,19.76507907,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9254,Oromia,West Wellega,1997,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,257.6861716,297.9964575,19.16308733,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9255,Oromia,West Wellega,1997,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,251.97577180000005,257.6861716,19.05839371,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9256,Oromia,West Wellega,1997,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,236.3224949,251.97577180000005,19.91571835,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9257,Oromia,West Wellega,1997,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,236.1071767,236.3224949,20.29402449,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9258,Oromia,West Wellega,1997,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.22218971,236.1071767,20.14473684,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9259,Oromia,West Wellega,1997,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.360254203,50.22218971,21.13321535,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9260,Oromia,West Wellega,1998,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.162953489,0.0,21.79466488,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9261,Oromia,West Wellega,1998,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.500318272,4.162953489,22.16536273,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9262,Oromia,West Wellega,1998,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.1912995,4.500318272,22.43534823,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9263,Oromia,West Wellega,1998,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.40086507,18.1912995,23.36429532,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9264,Oromia,West Wellega,1998,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,184.3518788,38.40086507,21.50383957,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9265,Oromia,West Wellega,1998,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,333.1728239,184.3518788,20.40519148,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9266,Oromia,West Wellega,1998,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,240.9806111,333.1728239,19.64359914,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9267,Oromia,West Wellega,1998,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,291.8942308,240.9806111,18.99992915,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9268,Oromia,West Wellega,1998,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,296.2614499,291.8942308,19.17048448,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9269,Oromia,West Wellega,1998,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,172.2807756,296.2614499,19.96330181,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9270,Oromia,West Wellega,1998,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,23.93185808,172.2807756,19.29473712,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
9271,Oromia,West Wellega,1998,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.2462123610000004,23.93185808,20.23136613,0.0,0.0,0.0,0.0,0.0,0.0,Oromia_West Wellega
